0.000000 0.000000
0.005333 0.000000
0.010667 0.000000
0.016000 1496.749268
0.021333 0.000000
0.026667 776.391296
0.032000 783.407288
0.037333 795.573608
0.042667 1265.416870
0.048000 1269.014648
0.053333 1268.729980
0.058667 1243.865479
0.064000 1211.138184
0.069333 383.889832
0.074667 382.929932
0.080000 381.719757
0.085333 381.141266
0.090667 381.090820
0.096000 381.587250
0.101333 382.865326
0.106667 384.388062
0.112000 385.236542
0.117333 385.460419
0.122667 385.373169
0.128000 385.149445
0.133333 384.886627
0.138667 384.522400
0.144000 384.007507
0.149333 383.568817
0.154667 383.353271
0.160000 383.126556
0.165333 382.563202
0.170667 381.842407
0.176000 381.356781
0.181333 381.063263
0.186667 380.769531
0.192000 380.372742
0.197333 379.813599
0.202667 378.941772
0.208000 377.612610
0.213333 376.092316
0.218667 375.095123
0.224000 374.281250
0.229333 373.142517
0.234667 371.801270
0.240000 370.314728
0.245333 368.883087
0.250667 367.250519
0.256000 364.925232
0.261333 360.860413
0.266667 355.136200
0.272000 1597.673828
0.277333 1573.629395
0.282667 1538.093140
0.288000 1502.106323
0.293333 1484.093994
0.298667 1497.942017
0.304000 1530.742798
0.309333 367.470459
0.314667 366.587494
0.320000 1534.559570
0.325333 1539.115479
0.330667 1527.979736
0.336000 1514.391235
0.341333 1505.334473
0.346667 1497.421631
0.352000 1492.565674
0.357333 1502.279175
0.362667 1519.000366
0.368000 1527.535034
0.373333 1533.011963
0.378667 1542.050293
0.384000 1559.136841
0.389333 1565.767456
0.394667 319.818146
0.400000 319.839417
0.405333 320.620453
0.410667 322.463867
0.416000 326.489532
0.421333 330.747070
0.426667 333.725403
0.432000 336.799377
0.437333 339.986145
0.442667 343.520294
0.448000 347.879425
0.453333 351.754944
0.458667 353.789307
0.464000 354.717896
0.469333 355.253326
0.474667 355.485809
0.480000 355.323792
0.485333 355.094269
0.490667 355.033875
0.496000 355.162018
0.501333 355.400604
0.506667 355.607056
0.512000 355.678650
0.517333 355.624023
0.522667 355.494843
0.528000 355.339874
0.533333 355.244263
0.538667 355.295563
0.544000 355.462189
0.549333 355.677155
0.554667 355.997040
0.560000 356.519287
0.565333 356.863525
0.570667 356.529388
0.576000 355.683105
0.581333 354.643188
0.586667 353.655212
0.592000 352.647125
0.597333 350.912994
0.602667 348.477661
0.608000 346.782104
0.613333 345.679260
0.618667 344.013245
0.624000 341.156189
0.629333 338.825562
0.634667 337.391357
0.640000 336.078918
0.645333 334.677307
0.650667 333.318848
0.656000 332.237946
0.661333 331.448914
0.666667 330.763428
0.672000 329.756989
0.677333 327.879456
0.682667 326.196960
0.688000 325.731079
0.693333 325.654907
0.698667 326.007996
0.704000 327.405365
0.709333 329.242828
0.714667 330.472504
0.720000 330.721191
0.725333 330.177399
0.730667 329.489288
0.736000 329.110962
0.741333 328.949951
0.746667 328.955597
0.752000 329.092316
0.757333 1638.566040
0.762667 1616.139038
0.768000 1598.939819
0.773333 1598.500366
0.778667 828.282471
0.784000 810.918884
0.789333 800.966614
0.794667 795.872681
0.800000 1201.851196
0.805333 4613.575195
0.810667 2396.893555
0.816000 2436.039795
0.821333 2459.468994
0.826667 2459.023926
0.832000 1248.092041
0.837333 1280.595947
0.842667 321.064819
0.848000 321.395111
0.853333 322.007294
0.858667 323.635864
0.864000 327.005219
0.869333 329.753906
0.874667 331.373840
0.880000 332.959198
0.885333 334.872101
0.890667 336.752808
0.896000 338.179169
0.901333 339.143341
0.906667 339.977661
0.912000 340.800079
0.917333 341.489319
0.922667 342.035339
0.928000 342.743988
0.933333 343.658020
0.938667 344.591431
0.944000 345.385132
0.949333 345.731232
0.954667 345.574127
0.960000 345.232422
0.965333 344.532196
0.970667 342.740631
0.976000 340.420593
0.981333 338.801025
0.986667 337.375031
0.992000 335.390259
0.997333 332.790314
1.002667 805.741577
1.008000 801.574219
1.013333 312.835968
1.018667 311.617249
1.024000 2873.981934
1.029333 1470.691406
1.034667 1529.196899
1.040000 1546.306274
1.045333 1534.041016
1.050667 1529.919067
1.056000 1533.415894
1.061333 1525.875122
1.066667 1508.038818
1.072000 1494.458862
1.077333 1491.817261
1.082667 1495.909180
1.088000 1489.685059
1.093333 1442.186768
1.098667 2582.969727
1.104000 2539.946777
1.109333 1306.815063
1.114667 791.019043
1.120000 1320.475952
1.125333 1357.334229
1.130667 70.160439
1.136000 2524.486084
1.141333 1275.438354
1.146667 2383.774902
1.152000 1290.148682
1.157333 1315.786865
1.162667 2546.933105
1.168000 149.414169
1.173333 2511.500732
1.178667 213.655060
1.184000 1419.040894
1.189333 1368.787720
1.194667 1338.986694
1.200000 1325.205322
1.205333 1325.640503
1.210667 1353.120605
1.216000 1371.946899
1.221333 1367.242188
1.226667 1369.112671
1.232000 1385.015747
1.237333 1408.800415
1.242667 1435.993530
1.248000 1468.821167
1.253333 1502.414062
1.258667 1531.691650
1.264000 1572.521729
1.269333 1645.569214
1.274667 1691.902832
1.280000 1690.623413
1.285333 1684.926636
1.290667 1692.620483
1.296000 1699.182251
1.301333 1698.293579
1.306667 1693.947021
1.312000 1693.143188
1.317333 1699.839966
1.322667 1709.495850
1.328000 1719.002930
1.333333 1724.722046
1.338667 1717.362061
1.344000 1705.136963
1.349333 1706.068726
1.354667 1709.774658
1.360000 1712.048340
1.365333 1713.844116
1.370667 1714.521362
1.376000 1712.189453
1.381333 1709.044922
1.386667 1710.282715
1.392000 1717.319458
1.397333 1717.468750
1.402667 1698.775146
1.408000 1679.069336
1.413333 1674.010132
1.418667 1681.644531
1.424000 1700.150513
1.429333 1711.151855
1.434667 1707.209961
