0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
119
119
121
121
121
60
61
60
61
61
61
61
61
61
61
61
61
61
61
61
62
62
62
62
62
63
127
127
127
127
127
127
127
127
127
127
127
127
127
127
0
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
127
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
420
0
420
420
420
0
420
0
0
0
0
0
0
0
420
0
0
0
0
0
0
0
0
0
0
0
420
127
127
127
